Date,Day,Mercury,Venus,Earth,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Isis
2013-08-17,Sat,27472.7188681,10677.0966733,6804.95241806,3693.65162755,813.580018835,581.715499997,370.021520115,333.904219838,280.543433142,150.146450625
2013-08-18,Sun,27478.6416101,10678.6908546,6805.91400201,3694.13769692,813.665009247,581.746908789,370.032320185,333.910284408,280.548928307,150.147425739
2013-08-19,Mon,27484.4308887,10680.284354,6806.87589376,3694.62304698,813.749974736,581.778303169,370.04310738,333.916336055,280.554410339,150.148387926
2013-08-20,Tue,27490.07525,10681.877181,6807.83811706,3695.10767922,813.834912055,581.809679891,370.053878452,333.922371534,280.559875992,150.14933394
2013-08-21,Wed,27495.5664274,10683.4693501,6808.80070191,3695.59159982,813.919822662,581.841040415,370.064634861,333.928392303,280.565326723,150.150265238
2013-08-22,Thu,27500.8991601,10685.0608807,6809.76368169,3696.07481885,814.004711869,581.872390052,370.075381918,333.934403674,280.570767846,150.151187134
2013-08-23,Fri,27506.0709088,10686.651794,6810.72708909,3696.55734805,814.089586638,581.903735767,370.086126586,333.94041261,280.576206322,150.152106589
2013-08-24,Sat,27511.0815078,10688.2421116,6811.69095261,3697.03919846,814.174453213,581.935083805,370.096875111,333.946425357,280.581648398,150.15302985
2013-08-25,Sun,27515.9327909,10689.831853,6812.65529454,3697.52037892,814.259315632,581.966438204,370.10763153,333.952445951,280.58709811,150.153960952
2013-08-26,Mon,27520.6282184,10691.4210359,6813.6201307,3698.00089577,814.344175402,581.997800472,370.118397351,333.9584759,280.592556966,150.154901405
2013-08-27,Tue,27525.1725266,10693.0096766,6814.5854713,3698.48075331,814.429031976,582.029170065,370.129172028,333.964514659,280.59802442,150.155850662
2013-08-28,Wed,27529.5714107,10694.59779,6815.55132214,3698.95995447,814.513883431,582.060545057,370.139953638,333.970560302,280.603498549,150.156806798
2013-08-29,Thu,27533.8312496,10696.1853911,6816.51768555,3699.43850136,814.598727004,582.09192269,370.150739418,333.976610071,280.60897659,150.157767054
2013-08-30,Fri,27537.9588733,10697.7724945,6817.48456118,3699.91639566,814.683559487,582.123299754,370.16152616,333.982660753,280.614455334,150.158728218
2013-08-31,Sat,27541.961372,10699.3591152,6818.45194649,3700.39363896,814.768377568,582.154672939,370.172310554,333.988709041,280.619931472,150.159686982
2013-09-01,Sun,27545.8459444,10700.9452689,6819.41983721,3700.87023314,814.853178203,582.1860392,370.183089554,333.994751888,280.625401958,150.1606403
2013-09-02,Mon,27549.619779,10702.530972,6820.38822772,3701.34618071,814.937958989,582.217396136,370.193860759,334.000786892,280.630864389,150.161585769
2013-09-03,Tue,27553.2899659,10704.1162422,6821.35711141,3701.82148526,815.022718551,582.248742371,370.204622792,334.006812677,280.63631739,150.162522013
2013-09-04,Wed,27556.8634316,10705.7010992,6822.32648111,3702.29615176,815.107456922,582.28007794,370.215375687,334.012829277,280.641760994,150.163449068
2013-09-05,Thu,27560.3468948,10707.2855641,6823.29632957,3702.77018693,815.19217584,582.311404581,370.226121183,334.01883843,280.647196939,150.164368669
2013-09-06,Fri,27563.746837,10708.8696601,6824.26664977,3703.2435992,815.276878765,582.342725754,370.236862738,334.024843595,280.652628685,150.165284277
2013-09-07,Sat,27567.0694855,10710.453412,6825.23743506,3703.71639831,815.361570449,582.374046213,370.247605107,334.030849525,280.658060984,150.166200644
2013-09-08,Sun,27570.320806,10712.0368447,6826.20867901,3704.18859442,815.446256045,582.405371107,370.258353438,334.036861371,280.663498987,150.167122922
2013-09-09,Mon,27573.5065013,10713.6199828,6827.18037507,3704.66019692,815.530939936,582.436704823,370.269112117,334.042883516,280.668947078,150.168055493
2013-09-10,Tue,27576.6320169,10715.2028488,6828.15251644,3705.13121332,815.61562461,582.468049848,370.279883632,334.048918448,280.674407744,150.169000846
2013-09-11,Wed,27579.7025495,10716.7854625,6829.12509613,3705.60164844,815.700309848,582.499405963,370.290667762,334.054965948,280.679880766,150.169958761
2013-09-12,Thu,27582.7230598,10718.3678407,6830.09810759,3706.07150412,815.784992451,582.530769969,370.301461309,334.061022817,280.685362944,150.17092604
2013-09-13,Fri,27585.6982876,10719.9499977,6831.07154589,3706.54077966,815.869666683,582.56213613,370.312258534,334.067083316,280.690848541,150.171896943
2013-09-14,Sat,27588.6327688,10721.5319464,6832.04540944,3707.00947309,815.954325492,582.593497394,370.323052387,334.073140394,280.696330504,150.17286442
2013-09-15,Sun,27591.5308538,10723.1136999,6833.01970209,3707.47758293,816.038962356,582.624847239,370.333836345,334.079187528,280.701802312,150.173821948
2013-09-16,Mon,27594.3967265,10724.6952739,6833.99443482,3707.94511022,816.12357322,582.65618161,370.344606351,334.085220662,280.707259908,150.17476547
2013-09-17,Tue,27597.2344225,10726.2766875,6834.96962637,3708.41205972,816.208157776,582.687500199,370.355362098,334.091239488,280.712702984,150.17569468
2013-09-18,Wed,27600.0478457,10727.8579635,6835.94530207,3708.87844001,816.2927195,582.718806482,370.36610706,334.097247481,280.718135015,150.176613051
2013-09-19,Thu,27602.840784,10729.439127,6836.92149105,3709.34426217,816.377264389,582.750106454,370.376847233,334.103250636,280.723561996,150.177526579
2013-09-20,Fri,27605.6169235,10731.0202032,6837.89822263,3709.80953783,816.461798961,582.781406637,370.387589136,334.109255472,280.728990446,150.178441784
2013-09-21,Sat,27608.3798622,10732.6012159,6838.87552312,3710.27427728,816.546328398,582.812712209,370.398337949,334.115267169,280.734425544,150.179363844
2013-09-22,Sun,27611.133125,10734.1821863,6839.85341373,3710.73848842,816.630855476,582.844025947,370.409096447,334.121288502,280.739870067,150.180295535
2013-09-23,Mon,27613.8801785,10735.7631326,6840.83191005,3711.20217664,816.715380472,582.875348128,370.419864906,334.127319746,280.745324289,150.181237134
2013-09-24,Tue,27616.6244467,10737.3440707,6841.81102249,3711.66534541,816.799901725,582.906677091,370.430641665,334.133359242,280.750786551,150.182186979
2013-09-25,Wed,27619.3693261,10738.9250153,6842.79075729,3712.12799705,816.884416421,582.938010022,370.441423908,334.139404173,280.756254035,150.183142255
2013-09-26,Thu,27622.1182014,10740.50598,6843.77111743,3712.5901334,816.968921256,582.969343617,370.452208331,334.145451234,280.761723439,150.184099657
2013-09-27,Fri,27624.8744596,10742.0869781,6844.75210341,3713.05175627,817.053412902,583.000674547,370.462991605,334.151497097,280.767191432,150.185055856
2013-09-28,Sat,27627.6415048,10743.6680229,6845.73371373,3713.51286777,817.137888321,583.031999774,370.47377069,334.157538722,280.772654974,150.186007812
2013-09-29,Sun,27630.4227725,10745.2491277,6846.71594522,3713.97347056,817.222345021,583.063316807,370.484543094,334.163573617,280.778111576,150.186953035
2013-09-30,Mon,27633.2217436,10746.8303063,6847.69879326,3714.43356814,817.306781343,583.094623985,370.495307157,334.16960012,280.783559574,150.187889863
2013-10-01,Tue,27636.0419592,10748.4115734,6848.68225197,3714.89316518,817.391196793,583.125920815,370.506062384,334.175617739,280.788998475,150.188817801
2013-10-02,Wed,27638.8870344,10749.9929446,6849.66631439,3715.35226788,817.475592412,583.157208338,370.516809814,334.181627511,280.794429318,150.18973789
2013-10-03,Thu,27641.7606727,10751.574437,6850.65097257,3715.81088423,817.559971018,583.188489371,370.527552265,334.187632255,280.799854921,150.190652946
2013-10-04,Fri,27644.6666798,10753.1560688,6851.63621757,3716.26902388,817.644337083,583.219768387,370.538294208,334.193636441,280.805279755,150.191567441
2013-10-05,Sat,27647.6089767,10754.7378589,6852.62203901,3716.72669742,817.72869604,583.251050817,370.549041075,334.199645501,280.810709251,150.192486806
2013-10-06,Sun,27650.5916121,10756.3198253,6853.60842456,3717.18391517,817.813053021,583.282341795,370.559797996,334.205664566,280.816148541,150.193416173
2013-10-07,Mon,27653.618774,10757.9019839,6854.59535946,3717.64068565,817.89741136,583.313644653,370.570568305,334.21169697,280.821600957,150.194358875
2013-10-08,Tue,27656.6948014,10759.4843471,6855.58282656,3718.09701438,817.981771396,583.344959731,370.58135234,334.217743049,280.827066838,150.195315249
2013-10-09,Wed,27659.8241961,10761.0669234,6856.57080729,3718.55290349,818.066130087,583.376283987,370.592147057,334.223799762,280.83254314,150.196282253
2013-10-10,Thu,27663.0116339,10762.6497184,6857.55928349,3719.00835241,818.150481656,583.407611643,370.602946679,334.229861328,280.838024085,150.197254109
2013-10-11,Fri,27666.2619756,10764.2327357,6858.54823978,3719.4633593,818.23481909,583.438935685,370.61374419,334.235920736,280.84350266,150.198223801
2013-10-12,Sat,27669.580276,10765.8159794,6859.53766602,3719.91792298,818.319136012,583.470249738,370.624533214,334.241971606,280.848972486,150.199184954
2013-10-13,Sun,27672.9717899,10767.3994552,6860.52755908,3720.37204457,818.403428338,583.501549716,370.635309665,334.248009853,280.854429478,150.200133481
2013-10-14,Mon,27676.4419733,10768.9831719,6861.51792365,3720.82572843,818.487695241,583.532834792,370.646072715,334.25403465,280.859872809,150.201068555
2013-10-15,Tue,27679.9964792,10770.5671411,6862.50877179,3721.27898223,818.571939199,583.564107444,370.65682484,334.260048472,280.865304954,150.201992651
2013-10-16,Wed,27683.6411457,10772.1513764,6863.5001213,3721.73181613,818.656165156,583.595372617,370.667570985,334.266056264,280.870730857,150.202910714
2013-10-17,Thu,27687.3819755,10773.7358921,6864.49199325,3722.1842413,818.740379103,583.626636299,370.678317136,334.272064013,280.876156507,150.203828732
2013-10-18,Fri,27691.2251058,10775.3207016,6865.48440932,3722.63626842,818.824586508,583.65790396,370.689068763,334.278077188,280.881587371,150.204752173
2013-10-19,Sat,27695.1767651,10776.9058163,6866.47738935,3723.0879064,818.908791081,583.689179308,370.699829573,334.284099496,280.887027158,150.205684745
2013-10-20,Sun,27699.2432164,10778.4912446,6867.47094982,3723.53916179,818.992994179,583.720463701,370.710600922,334.290132294,280.892477224,150.206627805
2013-10-21,Mon,27703.4306824,10780.0769927,6868.46510312,3723.99003893,819.077194913,583.75175625,370.72138192,334.296174691,280.897936678,150.207580461
2013-10-22,Tue,27707.7452498,10781.6630644,6869.4598578,3724.44054047,819.161390751,583.78305442,370.732170032,334.302224153,280.903402987,150.20854018
2013-10-23,Wed,27712.1927496,10783.2494626,6870.45521906,3724.89066822,819.245578294,583.814354815,370.74296186,334.308277281,280.908872751,150.209503563
2013-10-24,Thu,27716.7786084,10784.8361898,6871.45118949,3725.34042382,819.329753969,583.84565386,370.753753829,334.3143305,280.914342395,150.210467035
2013-10-25,Fri,27721.5076694,10786.4232481,6872.44776968,3725.78980922,819.413914521,583.876948298,370.76454268,334.320380552,280.919808663,150.211427339
2013-10-26,Sat,27726.3839804,10788.0106405,6873.4449586,3726.23882699,819.498057323,583.908235505,370.775325787,334.326424811,280.925268927,150.212381848
2013-10-27,Sun,27731.4105491,10789.5983701,6874.4427539,3726.68748058,819.582180599,583.939513703,370.786101372,334.332461497,280.930721409,150.213328783
2013-10-28,Mon,27736.5890682,10791.1864412,6875.44115203,3727.13577444,819.666283609,583.970782152,370.796868693,334.338489871,280.936165368,150.214267404
2013-10-29,Tue,27741.9196165,10792.7748589,6876.44014826,3727.58371429,819.750366867,584.002041366,370.807628262,334.344510443,280.941601316,150.215198223
2013-10-30,Wed,27747.4003456,10794.3636295,6877.43973658,3728.03130735,819.834432378,584.033293348,370.818382083,334.350525218,280.947031257,150.216123243
2013-10-31,Thu,27753.0271688,10795.952761,6878.43990948,3728.47856248,819.918483786,584.064541744,370.829133799,334.356537839,280.952458834,150.217046108
2013-11-01,Fri,27758.7934724,10797.5422625,6879.44065737,3728.92548994,820.002526165,584.095791627,370.83988848,334.362553376,280.957889119,150.217971889
2013-11-02,Sat,27764.6898775,10799.1321435,6880.44196761,3729.37210059,820.086565158,584.12704864,370.850651771,334.368577474,280.963327754,150.218906229
2013-11-03,Sun,27770.704082,10800.7224124,6881.44382322,3729.81840433,820.170605451,584.158317469,370.861428354,334.374614815,280.968779425,150.219853812
2013-11-04,Mon,27776.8208179,10802.3130747,6882.44620194,3730.26440832,820.254649006,584.189600074,370.87222019,334.38066736,280.97424609,150.220816599
2013-11-05,Tue,27783.0219528,10803.904132,6883.44907643,3730.71011582,820.338693876,584.22089451,370.883025329,334.38673316,280.979725801,150.221792641
2013-11-06,Wed,27789.2867595,10805.495582,6884.45241621,3731.15552633,820.422734354,584.25219507,370.893838065,334.392806509,280.985212853,150.22277623
2013-11-07,Thu,27795.5923608,10807.08742,6885.45619099,3731.60063721,820.506762601,584.283493915,370.904650557,334.398879564,280.990699403,150.223759527
2013-11-08,Fri,27801.9143381,10808.6796419,6886.46037464,3732.04544617,820.590771111,584.314783538,370.915455297,334.40494482,280.996177945,150.224735024
2013-11-09,Sat,27808.2274708,10810.2722457,6887.4649483,3732.48995347,820.674754951,584.346059007,370.92624735,334.410997341,281.001643544,150.225697786
2013-11-10,Sun,27814.5065538,10811.8652334,6888.46990175,3732.93416309,820.758712899,584.377319099,370.937025493,334.417035903,281.007094977,150.22664659
2013-11-11,Mon,27820.727229,10813.4586103,6889.47523302,3733.37808253,820.842647254,584.408566115,370.947792025,334.423062807,281.012534543,150.227583735
2013-11-12,Tue,27826.8667614,10815.0523841,6890.48094677,3733.82172171,820.926562722,584.43980476,370.95855165,334.429082756,281.017966947,150.228513926
2013-11-13,Wed,27832.9047008,10816.6465635,6891.48705209,3734.2650915,821.010464978,584.471040709,370.969310041,334.435101423,281.023397863,150.229442836
2013-11-14,Thu,27838.8233803,10818.2411568,6892.49356045,3734.70820242,821.09435936,584.502279301,370.980072537,334.441124147,281.028832627,150.230375802
2013-11-15,Fri,27844.6082296,10819.8361711,6893.50048384,3735.15106371,821.178249882,584.533524549,370.990843148,334.44715494,281.034275253,150.231316837
2013-11-16,Sat,27850.2479002,10821.4316113,6894.5078334,3735.59368261,821.262138612,584.564778522,371.001623944,334.453195869,281.039727808,150.232268009
2013-11-17,Sun,27855.7342197,10823.0274805,6895.51561841,3736.03606428,821.346025491,584.596041161,371.012414863,334.459246874,281.045190233,150.233229257
2013-11-18,Mon,27861.062008,10824.6237797,6896.52384589,3736.47821199,821.429908604,584.62731055,371.023213989,334.46530604,281.050660611,150.234198666
2013-11-19,Tue,27866.2287935,10826.2205088,6897.53252066,3736.92012778,821.513784801,584.658583541,371.034018172,334.471370215,281.056135791,150.235173083
2013-11-20,Wed,27871.2344671,10827.8176673,6898.54164565,3737.3618132,821.597650432,584.689856482,371.04482376,334.477435748,281.061612123,150.236148859
2013-11-21,Thu,27876.0809097,10829.4152547,6899.55122229,3737.80326992,821.681501974,584.72112585,371.055627228,334.483499114,281.067086081,150.237122468
2013-11-22,Fri,27880.7716205,10831.0132713,6900.56125076,3738.24450018,821.765336469,584.752388688,371.066425619,334.489557356,281.072554709,150.238090952
2013-11-23,Sat,27885.3113673,10832.6117181,6901.57173033,3738.68550708,821.849151833,584.783642912,371.077216847,334.495608389,281.07801592,150.239052226
2013-11-24,Sun,27889.7058702,10834.2105972,6902.58265948,3739.12629482,821.932947079,584.814887533,371.087999924,334.501651223,281.083468726,150.240005301
2013-11-25,Mon,27893.9615273,10835.8099123,6903.59403598,3739.56686885,822.016722457,584.8461228,371.098775097,334.507686107,281.088913376,150.240950425
2013-11-26,Tue,27898.0851831,10837.409668,6904.60585682,3740.0072359,822.100479521,584.877350268,371.10954392,334.513714593,281.094351421,150.241889151
2013-11-27,Wed,27902.0839386,10839.0098705,6905.61811786,3740.44740405,822.184221148,584.908572813,371.12030927,334.51973956,281.09978574,150.242824357
2013-11-28,Thu,27905.9650001,10840.6105272,6906.63081337,3740.88738266,822.267951516,584.939794611,371.131075319,334.525765179,281.105220505,150.243760214
2013-11-29,Fri,27909.7355614,10842.2116466,6907.64393509,3741.3271821,822.351675801,584.971020838,371.141847246,334.531796628,281.110660894,150.244701901
2013-11-30,Sat,27913.4027141,10843.8132373,6908.65747078,3741.76681283,822.435399294,585.002256783,371.152630336,334.537839195,281.116112193,150.245654704
2013-12-01,Sun,27916.9733824,10845.4153063,6909.67140218,3742.20628384,822.519125774,585.033506225,371.163428369,334.543896657,281.121578182,150.246622402
